person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
163334;0;5;148033.link:9382;168132.link:22317;21991;1707385;116942_09:44:00;520392.0;417625.0;rail
272964;0;1;275597.link:44551;674690.link:77419;20612;125244;63633_09:22:00;160387.0;94514.0;bus
82641;0;3;89375.link:18799;581508.link:54324;19170;593598;1529047_09:29:00;41137.0;51975.0;bus
82744;0;5;89375.link:18799;581508.link:54324;19170;593598;1529047_09:29:00;41137.0;51975.0;bus
221847;0;5;342114.link:27987;258602.link:37842;5503;204545;338546_09:41:00;417625.0;646696.0;bus
103054;0;3;263484.link:9534;514565.link:14296;21480;915170;922102_09:24:00;309005.0;485025.0;bus
266702;0;1;63882.link:8744;280110.link:58223;20417;943853;404031_09:13:00;322469.0;189869.0;bus
214386;0;3;400083.link:26943;365736.link:67510;10278;546534;1339761_09:10:00;36053.0;593923.0;bus
244865;0;3;661392.link:74252;159896.link:58703;20612;125244;63633_09:22:00;523239.0;99045.0;bus
290024;0;1;459329.link:42757;52441.link:15082;21446;1158378;1367786_09:35:00;343932.0;655169.0;bus
90283;0;3;157324.link:15495;465100.link:44997;19170;1622255;91742_09:23:00;41137.0;36373.0;bus
174940;0;5;444375.link:9221;657926.link:12503;16059;1025840;899463_09:31:00;520392.0;649912.0;rail
37990;0;1;392640.link:53742;365736.link:67510;15259;1018570;29878_09:41:00;43597.0;593923.0;bus
58152;0;1;392640.link:53742;365736.link:67510;15259;1018570;29878_09:41:00;43597.0;593923.0;bus
159115;0;1;392640.link:53742;365736.link:67510;15259;1018570;29878_09:41:00;43597.0;593923.0;bus
223887;0;1;392640.link:53742;365736.link:67510;15259;1018570;29878_09:41:00;43597.0;593923.0;bus
380570;0;1;451458.link:67867;342040.link:62152;21108;149335;1116499_09:30:00;115044.0;353585.0;bus
93957;0;1;392640.link:53742;365736.link:67510;15259;1018570;29878_09:41:00;43597.0;593923.0;bus
107613;0;1;573498.link:14431;626591.link:60893;22560;890601;1396134_09:07:00;225816.0;384423.0;bus
224639;0;1;573498.link:14431;626591.link:60893;22560;890601;1396134_09:07:00;225816.0;384423.0;bus
131532;0;1;573498.link:14431;626591.link:60893;22560;890601;1396134_09:07:00;225816.0;384423.0;bus
221721;0;3;157324.link:15495;342731.link:11244;19170;1622255;91742_09:23:00;41137.0;33445.0;bus
315996;0;1;577543.link:49924;626591.link:60893;22560;890601;1396134_09:07:00;21775.0;384423.0;bus
86518;0;7;170724.link:69001;217917.link:12476;3794;1343297;1085268_09:42:00;88902.0;91217.0;bus
98533;1;4;253293.link:39798;669574.link:63088;13598;775981;344931_09:33:00;148383.0;648074.0;bus
149889;0;1;23317.link:50950;175917.link:43827;23106;996655;621391_09:33:00;638176.0;124343.0;bus
158728;0;1;577543.link:49924;626591.link:60893;22560;890601;1396134_09:07:00;21775.0;384423.0;bus
131210;0;1;573498.link:14431;626591.link:60893;22560;890601;1396134_09:07:00;225816.0;384423.0;bus
239915;0;1;668428.link:81138;531722.link:56414;22293;952366;772540_09:42:00;36038.0;181821.0;bus
130486;0;1;675534.link:79263;626591.link:60893;22560;890601;1396134_09:07:00;73644.0;384423.0;bus
317754;0;1;392640.link:53742;370025.link:11403;15259;1018570;29878_09:41:00;43597.0;568853.0;bus
80507;0;3;346745.link:44226;56361.link:56858;7883;563541;1284345_09:13:00;353008.0;240045.0;bus
244228;0;3;346745.link:44226;56361.link:56858;7883;563541;1284345_09:13:00;353008.0;240045.0;bus
251757;0;7;545209.link:15585;152652.link:47168;18874;446460;627024_09:24:00;88225.0;637280.0;bus
90905;0;3;346745.link:44226;56361.link:56858;7883;563541;1284345_09:13:00;353008.0;240045.0;bus
90918;0;1;230840.link:71130;56361.link:56858;7883;563541;1284345_09:13:00;368764.0;240045.0;bus
244066;0;3;346745.link:44226;56361.link:56858;7883;563541;1284345_09:13:00;353008.0;240045.0;bus
200373;0;3;507710.link:59125;358212.link:19453;22781;277292;729907_09:06:00;36305.0;143047.0;bus
212841;0;5;89375.link:18799;240701.link:60793;19170;593598;1529047_09:29:00;41137.0;610144.0;bus
116932;0;5;89375.link:18799;240701.link:60793;19170;593598;1529047_09:29:00;41137.0;610144.0;bus
39112;1;6;438297.link:7184;240701.link:60793;19170;593598;1529047_09:29:00;185600.0;610144.0;bus
272063;0;5;147812.link:56813;457790.link:70685;373;1182068;1182068_09:10:00;240045.0;113539.0;bus
271553;0;3;346745.link:44226;56361.link:56858;7883;563541;1284345_09:13:00;353008.0;240045.0;bus
148258;0;3;346745.link:44226;56361.link:56858;7883;563541;1284345_09:13:00;353008.0;240045.0;bus
335643;0;1;464586.link:56447;457790.link:70685;373;1182068;1182068_09:10:00;532962.0;113539.0;bus
68932;2;3;134319.link:64513;663005.link:59548;20612;125244;63633_09:22:00;42579.0;509564.0;bus
74840;0;1;573498.link:14431;450501.link:12280;22560;890601;1396134_09:07:00;225816.0;577786.0;bus
7404;0;1;573498.link:14431;450501.link:12280;22560;890601;1396134_09:07:00;225816.0;577786.0;bus
334077;1;14;174380.link:56057;147812.link:59273;373;1114137;1114137_09:10:00;26842.0;240045.0;bus
180279;0;3;443516.link:52789;145941.link:71231;7725;534384;889763_09:45:00;185600.0;463964.0;bus
75628;1;4;175804.link:56354;285647.link:20656;18874;838869;845900_09:02:00;628138.0;224889.0;bus
92425;0;3;185197.link:8939;147812.link:59273;373;1114137;1114137_09:10:00;603484.0;240045.0;bus
149071;0;5;443516.link:52789;145941.link:71231;7725;534384;889763_09:45:00;185600.0;463964.0;bus
220974;0;1;49590.link:67568;4350.link:69084;9289;1137759;61625_09:19:00;190940.0;135122.0;bus
145838;1;6;293721.link:52592;142433.link:56816;22293;952366;772540_09:42:00;55150.0;240045.0;bus
98285;0;1;425071.link:52566;142433.link:56816;22293;952366;772540_09:42:00;47388.0;240045.0;bus
123011;0;1;440234.link:3443;4350.link:69084;9289;1137759;61625_09:19:00;639853.0;135122.0;bus
246430;0;3;400083.link:26943;626591.link:60894;10278;546534;1339761_09:10:00;36053.0;384423.0;bus
122612;0;3;400083.link:26943;626591.link:60894;10278;546534;1339761_09:10:00;36053.0;384423.0;bus
122302;0;3;272212.link:72474;626591.link:60894;10278;546534;1339761_09:10:00;266462.0;384423.0;bus
151339;0;1;255750.link:26333;626591.link:60894;10278;546534;1339761_09:10:00;445914.0;384423.0;bus
405507;0;3;31045.link:56813;626591.link:60894;10278;546534;1339761_09:10:00;240045.0;384423.0;bus
178180;0;5;136398.link:28292;168132.link:22316;21991;1288999;1193263_09:48:00;185600.0;417625.0;rail
993;0;1;554522.link:6033;607682.link:73018;13598;1422485;1641887_09:33:00;255001.0;473203.0;bus
122528;0;3;272212.link:72474;626591.link:60894;10278;546534;1339761_09:10:00;266462.0;384423.0;bus
274297;0;3;400083.link:26943;626591.link:60894;10278;546534;1339761_09:10:00;36053.0;384423.0;bus
86827;0;5;106632.link:77253;301262.link:61683;5503;1117701;233398_09:42:00;666522.0;263804.0;bus
143254;0;5;147812.link:56813;451458.link:67867;373;1182068;1182068_09:10:00;240045.0;115044.0;bus
120818;0;3;147812.link:56813;451458.link:67867;373;1182068;1182068_09:10:00;240045.0;115044.0;bus
7506;1;4;392640.link:53742;148862.link:48740;15259;1018570;29878_09:41:00;43597.0;384423.0;bus
224778;0;1;365736.link:67510;148862.link:48740;15259;1018570;29878_09:41:00;593923.0;384423.0;bus
330911;0;1;336574.link:41818;502946.link:25453;13668;1030855;644852_09:44:00;165879.0;36385.0;bus
160202;0;1;392640.link:53742;148862.link:48740;15259;1018570;29878_09:41:00;43597.0;384423.0;bus
121913;0;5;443516.link:52789;358836.link:7463;7725;534384;889763_09:45:00;185600.0;594422.0;bus
147810;0;5;443516.link:52789;358836.link:7463;7725;534384;889763_09:45:00;185600.0;594422.0;bus
254666;0;3;9641.link:49135;425730.link:71417;9289;1137759;61625_09:19:00;226748.0;666332.0;bus
441283;0;1;448956.link:54740;72018.link:58788;22781;277292;729907_09:06:00;182874.0;208691.0;bus
99143;0;1;554522.link:6033;537449.link:52508;13598;1422485;1641887_09:33:00;255001.0;201276.0;bus
118221;0;5;136398.link:28292;148033.link:9383;21991;1288999;1193263_09:48:00;185600.0;520392.0;rail
75650;0;1;435758.link:27709;654069.link:7460;19170;593598;1529047_09:29:00;483239.0;77599.0;bus
79240;0;1;171481.link:31444;72018.link:58788;22781;277292;729907_09:06:00;560205.0;208691.0;bus
116650;0;1;347116.link:11544;367598.link:56070;373;1182068;1182068_09:10:00;106287.0;26842.0;bus
121907;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
121634;0;1;94924.link:70842;367598.link:56070;373;1182068;1182068_09:10:00;507793.0;26842.0;bus
115063;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
128625;0;1;621072.link:1539;451458.link:67867;9289;1137759;61625_09:19:00;69870.0;115044.0;bus
120315;0;5;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
121982;0;5;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
97392;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
313220;1;4;217917.link:12476;53851.link:72263;3794;1343297;1085268_09:42:00;91217.0;96974.0;bus
80661;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
414150;0;3;497590.link:40861;367598.link:56070;373;1182068;1182068_09:10:00;411474.0;26842.0;bus
81901;0;1;205658.link:58989;627970.link:79467;7989;1073960;241685_09:24:00;377120.0;240045.0;bus
90484;0;3;497590.link:40861;367598.link:56070;373;1182068;1182068_09:10:00;411474.0;26842.0;bus
49944;1;4;1645.link:15311;627970.link:79467;7989;1073960;241685_09:24:00;121642.0;240045.0;bus
90632;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
97873;0;1;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
91486;0;3;497590.link:40861;367598.link:56070;373;1182068;1182068_09:10:00;411474.0;26842.0;bus
96440;0;1;72018.link:58788;611413.link:72769;22781;277292;729907_09:06:00;208691.0;210166.0;bus
82080;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
214549;0;3;497590.link:40861;367598.link:56070;373;1182068;1182068_09:10:00;411474.0;26842.0;bus
101696;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
115848;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
422059;0;3;497590.link:40861;367598.link:56070;373;1182068;1182068_09:10:00;411474.0;26842.0;bus
101295;0;3;610783.link:11538;367598.link:56070;373;1182068;1182068_09:10:00;79241.0;26842.0;bus
116020;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
305113;0;3;610783.link:11538;367598.link:56070;373;1182068;1182068_09:10:00;79241.0;26842.0;bus
90920;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
97532;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
121148;0;3;610783.link:11538;367598.link:56070;373;1182068;1182068_09:10:00;79241.0;26842.0;bus
82260;0;3;147812.link:56813;367598.link:56070;373;1182068;1182068_09:10:00;240045.0;26842.0;bus
70769;0;3;322056.link:77270;367598.link:56070;373;1182068;1182068_09:10:00;582085.0;26842.0;bus
148848;0;1;273782.link:77303;650692.link:81557;20612;705237;705237_09:16:00;217735.0;240045.0;bus
183551;0;1;182741.link:1584;512051.link:30695;12743;1180575;507507_09:29:00;100649.0;301283.0;bus
108192;0;5;581508.link:54324;310111.link:12285;19170;593598;1529047_09:29:00;51975.0;560248.0;bus
304692;0;1;575489.link:74249;650692.link:81557;20612;705237;705237_09:16:00;523239.0;240045.0;bus
411557;0;3;49607.link:47545;650692.link:81557;20612;705237;705237_09:16:00;400312.0;240045.0;bus
89635;0;5;49607.link:47545;650692.link:81557;20612;705237;705237_09:16:00;400312.0;240045.0;bus
145872;1;4;66064.link:14811;635458.link:52595;22293;1149182;412714_09:28:00;628422.0;55150.0;bus
363376;0;1;674159.link:33406;406280.link:54742;8390;98964;696445_09:35:00;385007.0;493871.0;bus
222810;0;1;593354.link:75575;489463.link:66048;18874;446460;627024_09:24:00;453230.0;510903.0;bus
48892;0;1;377796.link:79205;466411.link:7327;10853;267788;508770_09:15:00;172645.0;189237.0;bus
372312;0;3;398058.link:48133;348621.link:51316;13951;896249;802324_09:32:00;113539.0;399896.0;bus
208475;0;1;164010.link:29216;17865.link:52583;22293;1149182;412714_09:28:00;642971.0;581234.0;bus
147784;0;1;1645.link:15311;466411.link:7327;10853;267788;508770_09:15:00;121642.0;189237.0;bus
126929;0;3;53851.link:61582;26883.link:37515;966;1482539;1337312_09:50:00;96974.0;411153.0;bus
226566;0;1;275445.link:39198;100488.link:41786;12526;341182;282899_09:37:00;337282.0;80511.0;bus
207579;0;1;147812.link:56813;586600.link:13589;373;1182068;1182068_09:10:00;240045.0;96974.0;bus
270770;0;3;147812.link:56813;586600.link:13589;373;1182068;1182068_09:10:00;240045.0;96974.0;bus
101029;0;3;147812.link:56813;586600.link:13589;373;1182068;1182068_09:10:00;240045.0;96974.0;bus
224778;0;3;148862.link:48740;58756.link:58682;15259;1220406;203891_09:55:00;384423.0;1207.0;bus
224639;0;3;148862.link:48740;58756.link:58682;15259;1220406;203891_09:55:00;384423.0;1207.0;bus
148258;0;5;477080.link:42860;399963.link:37927;7195;81719;538048_09:58:00;240045.0;42579.0;rail
348312;0;3;191619.link:15731;471849.link:28500;10939;108503;1472940_09:49:00;96974.0;384423.0;rail
101773;0;1;164482.link:7328;577087.link:61137;10853;1363806;1363806_09:34:00;189237.0;496096.0;bus
2634;0;1;70783.link:57224;672350.link:45796;18626;1181327;462541_09:30:00;300013.0;150263.0;bus
246925;1;8;367598.link:56070;572948.link:1330;3578;1501909;1501909_10:00:00;26842.0;96974.0;bus
209071;2;3;121889.link:39637;577087.link:61137;10853;1363806;1363806_09:34:00;276656.0;496096.0;bus
244562;0;7;49478.link:9292;462215.link:pt_462215;16059;258178;130386_09:52:00;601422.0;480693.0;rail
266702;0;3;280110.link:58223;591007.link:8210;3299;93476;267502_09:52:00;189869.0;570833.0;bus
183161;0;1;257700.link:6228;281348.link:41783;12526;889712;1271713_09:45:00;457764.0;80511.0;bus
83643;0;3;609932.link:22133;1339.link:42050;1573;1476385;185284_09:55:00;96974.0;41520.0;bus
239915;0;3;506814.link:56413;618014.link:56449;23106;666145;279292_09:53:00;181821.0;584454.0;bus
132137;0;3;609932.link:22133;1339.link:42050;1573;1476385;185284_09:55:00;96974.0;41520.0;bus
116671;0;1;164010.link:29216;22861.link:26546;22293;1149182;412714_09:28:00;642971.0;502007.0;bus
220411;0;3;609932.link:22133;1339.link:42050;1573;1476385;185284_09:55:00;96974.0;41520.0;bus
305889;0;1;343979.link:4383;577087.link:61137;10853;1363806;1363806_09:34:00;202943.0;496096.0;bus
208251;0;1;249227.link:45359;106883.link:56857;23304;296562;296562_08:54:00;319123.0;240045.0;bus
14162;0;1;280110.link:58223;618623.link:54685;3299;93476;267502_09:52:00;189869.0;548561.0;bus
237976;0;3;406280.link:54742;110472.link:41026;8390;98964;696445_09:35:00;493871.0;300257.0;bus
205489;0;1;526277.link:13529;618623.link:54685;3299;93476;267502_09:52:00;467143.0;548561.0;bus
231994;0;3;406280.link:54742;110472.link:41026;8390;98964;696445_09:35:00;493871.0;300257.0;bus
152836;0;5;557401.link:54015;92514.link:10101;12526;889712;1271713_09:45:00;6570.0;157124.0;bus
261672;0;1;277401.link:75991;419750.link:28873;5185;1115822;1115822_09:44:00;614144.0;463521.0;bus
404817;0;1;431060.link:16905;157324.link:15495;19170;233783;69388_09:40:00;601422.0;41137.0;bus
140847;0;1;222500.link:9796;649430.link:72758;22781;1484165;1015234_09:57:00;270354.0;257468.0;bus
157499;0;1;181758.link:38921;443516.link:52788;7725;534384;889763_09:45:00;309803.0;185600.0;bus
117474;1;4;456851.link:68426;531722.link:56414;23106;996655;621391_09:33:00;201466.0;181821.0;bus
350595;0;1;593729.link:46548;87070.link:39761;21108;1163569;1583937_09:50:00;93016.0;617326.0;bus
126195;0;1;486496.link:40831;593729.link:46548;21108;1163569;1583937_09:50:00;584634.0;93016.0;bus
204246;0;3;406280.link:54742;103937.link:42910;8390;1211691;712936_09:36:00;493871.0;292365.0;bus
126986;0;1;253478.link:25767;170724.link:69001;21108;1163569;1583937_09:50:00;403726.0;88902.0;bus
96440;0;3;611413.link:72769;299970.link:68366;22781;1484165;1015234_09:57:00;210166.0;94257.0;bus
60731;1;6;83.link:76141;296256.link:20784;7839;372860;16354_09:47:00;220682.0;19704.0;bus
68410;0;1;575303.link:47434;522611.link:64287;14914;618201;948077_09:53:00;596680.0;313612.0;bus
315667;0;1;356569.link:45334;170724.link:69001;21108;1163569;1583937_09:50:00;293924.0;88902.0;bus
26909;1;6;507710.link:59124;484637.link:68812;13668;1030855;644852_09:44:00;36305.0;626868.0;bus
123011;0;3;523789.link:69083;526251.link:42051;5409;40740;249926_09:45:00;135122.0;41520.0;bus
352009;0;1;1339.link:42050;674929.link:8823;1573;1476385;185284_09:55:00;41520.0;620120.0;bus
122453;0;1;92514.link:10101;585269.link:9535;12526;889712;564082_09:25:00;157124.0;309005.0;bus
68932;2;5;395254.link:51937;99822.link:25970;12701;878720;1578306_09:40:00;509564.0;120804.0;bus
165662;0;1;560699.link:17191;374122.link:6432;21536;96389;84392_09:50:00;130860.0;180584.0;bus
104646;0;3;53851.link:61582;70121.link:76669;3794;1432724;670527_10:00:00;96974.0;555177.0;bus
189611;1;4;629769.link:12501;187458.link:51185;16059;262437;1251400_09:52:00;649912.0;417625.0;rail
220974;0;3;523789.link:69083;526251.link:42051;5409;40740;249926_09:45:00;135122.0;41520.0;bus
91836;0;3;629769.link:12501;662009.link:37849;16059;258178;130386_09:52:00;649912.0;96974.0;rail
78301;0;3;507710.link:59124;380787.link:33356;13668;1030855;644852_09:44:00;36305.0;237786.0;bus
282826;0;1;547569.link:65894;347093.link:27899;15259;1220406;203891_09:55:00;160244.0;237219.0;bus
89417;0;5;410688.link:10330;1339.link:42050;5468;905927;703005_09:59:00;96974.0;41520.0;bus
208751;0;1;33133.link:47954;120060.link:63078;14914;618201;948077_09:53:00;354177.0;125808.0;bus
120818;0;5;451458.link:67867;118654.link:31286;13653;353804;565512_10:00:00;115044.0;436335.0;bus
157295;0;1;157324.link:15495;142629.link:29892;5773;1701556;1613679_09:59:00;41137.0;532129.0;bus
92425;0;5;477080.link:42860;283994.link:55178;7195;81719;538048_09:58:00;240045.0;589889.0;rail
273999;0;1;604019.link:26168;503466.link:56231;18626;1181327;462541_09:30:00;198859.0;547657.0;bus
156981;0;3;575778.link:69591;430729.link:73794;22934;948975;1378201_09:36:00;96062.0;494189.0;bus
357549;0;3;148862.link:48740;281917.link:45144;15259;1220406;203891_09:55:00;384423.0;539093.0;bus
106287;0;1;157324.link:15495;465100.link:44997;19170;233783;69388_09:40:00;41137.0;36373.0;bus
247625;0;9;572948.link:1330;578266.link:39211;3578;1501909;1501909_10:00:00;96974.0;255668.0;bus
82744;0;7;581508.link:54324;514565.link:14296;21480;915170;974502_09:44:00;51975.0;485025.0;bus
209592;0;1;593737.link:35908;23559.link:80833;23202;561602;1492433_10:00:00;168043.0;445288.0;bus
404817;0;3;157324.link:15495;12480.link:31353;5773;1701556;1613679_09:59:00;41137.0;350978.0;bus
108644;0;1;581508.link:54324;674010.link:69003;21480;915170;974502_09:44:00;51975.0;91217.0;bus
242049;0;7;581508.link:54324;674010.link:69003;21480;915170;974502_09:44:00;51975.0;91217.0;bus
125118;1;2;552441.link:11507;640223.link:69066;5468;905927;703005_09:59:00;138454.0;211576.0;bus
225151;0;3;609932.link:13589;674010.link:69003;21480;915170;974502_09:44:00;96974.0;91217.0;bus
122612;0;5;159131.link:26976;662009.link:37849;10939;294701;1145165_10:00:00;384423.0;96974.0;rail
